-2.5211335e-001,-1.1967932e+000,-2.7589802e-001,-5.8691668e-001,2.9781149e-001,-1.4761382e+000,8.9657270e-001,1.3896595e+000,-1.2777944e+000,-7.5780231e-001,1.4690696e+000,-1.5265614e+000,-1.6614152e+000,-1.0252297e+000,1.3427484e+000,2.9822337e-003,-3.7695201e-001,-1.0012638e+000,1.5879360e+000,-1.0572550e+000,-3.5007150e-001,-4.8471862e-001,1.6686696e+000,-1.1485051e+000,-5.4159667e-002,4.2376395e-001
-5.6232179e-001,-3.8273927e-001,9.0699949e-001,1.5042606e+000,-3.8841852e-001,-1.0009986e+000,-8.9680883e-001,-1.2705307e+000,-3.4673129e-001,-4.6670447e-002,-5.4231424e-001,1.0059021e+000,-1.3251287e+000,1.6996741e+000,-2.2547731e-001,1.2026858e+000,2.0263720e-001,2.7707662e-001,1.2681329e+000,1.5644159e-002,-1.9130625e-001,-1.6433710e-001,-6.3949150e-001,2.6710935e-002,1.6735942e+000,1.2983442e+000
-6.2955745e-001,-1.2256025e+000,-1.1507913e+000,-8.5484613e-001,-1.5552008e+000,1.0332929e+000,-7.4843396e-001,9.5112980e-001,1.1043709e+000,1.5777820e+000,-2.3493455e-001,-8.1564441e-001,-1.6633085e+000,-1.4651893e+000,-1.3466178e+000,-1.1298758e+000,1.6634142e+000,8.6914571e-001,4.0648142e-001,-2.3994280e-001,1.6809553e+000,-6.0895579e-001,1.5842622e+000,-1.0262113e+000,-6.3093732e-001,1.6984154e-001
1.4942659e+000,1.5306116e+000,-2.1952713e-002,-5.7822814e-001,-8.7330663e-001,1.6417112e+000,1.3111635e+000,1.4874094e+000,1.2922097e+000,9.4522015e-001,-5.2324255e-001,1.3896006e+000,-2.8232348e-001,1.0705357e-001,6.3869324e-001,-1.2321996e+000,-7.8336405e-001,-1.6097207e+000,1.2260255e+000,1.1809719e-001,1.9166391e-001,9.6418146e-001,6.0184507e-001,1.7647544e+000,-1.0327713e+000,4.7838486e-001
2.3131453e+000,1.4654361e+000,2.5958574e-001,-8.0256385e-001,3.2683957e-001,-1.6691613e+000,1.3831719e+000,-6.8792957e-001,-1.0517333e+000,-5.3620204e-002,7.6055692e-001,-5.2925307e-001,4.7851444e-001,8.4600549e-001,-1.2974378e+000,1.0243306e-001,1.1718848e+000,-1.0500923e+000,1.4953218e+000,-1.3476550e+000,-7.7697014e-001,-1.0562508e+000,8.3058287e-001,1.4472077e+000,-6.3776198e-001,-1.9833702e-001
3.2237838e-001,7.4575383e-001,1.7328132e-001,-6.8141164e-003,-9.3224293e-001,1.4127329e+000,-1.5417004e+000,-1.5297578e+000,-1.5165774e+000,5.3543925e-001,-1.5846311e+000,-1.5985347e+000,1.2953254e-001,-6.6284274e-001,-3.1230837e-001,-1.0196844e+000,6.0878380e-001,-1.5304901e-001,3.8619942e-001,3.3057381e-001,9.8938943e-001,-1.0361516e+000,-1.1174501e+000,-1.5056178e+000,-4.1664846e-001,-1.7330910e+000
-6.3214979e-001,-9.7745735e-002,-8.1507021e-001,-1.5287862e+000,1.6550987e+000,2.1779568e-001,-3.3987445e-001,1.7406119e-001,1.5966362e+000,1.2390187e+000,1.5577956e+000,-5.7704423e-001,1.4277137e+000,9.4249233e-001,1.1196464e+000,9.4112535e-001,-1.1921401e+000,4.5161040e-001,6.0551141e-001,6.9744092e-001,-1.3423927e+000,7.1309803e-001,-5.8631156e-001,-1.1847830e+000,-5.1277111e-001,8.6961648e-001
-6.4485167e-001,-1.1950099e-001,2.8290038e-002,2.6271824e-001,4.5445345e-001,1.0149065e+000,-7.5873469e-001,7.3895404e-001,4.1262528e-001,9.4097602e-002,-7.5635136e-001,1.1438232e+000,1.8095508e-002,-9.1567092e-001,-1.5137212e+000,-1.3945173e+000,8.5129007e-001,-6.9444520e-001,5.0799872e-001,1.5069431e+000,-7.3398338e-001,-9.2590033e-001,2.7970707e-001,-3.9090548e-001,4.2252830e-001,9.2438213e-001
-2.9494731e-001,-3.0718445e-001,-3.0513112e-001,-8.4168939e-001,1.1738252e+000,1.1109762e+000,7.7255074e-001,-5.1450676e-001,-7.7736339e-001,8.0876879e-001,1.2853317e+000,-1.5469200e+000,1.0738582e+000,-4.7765074e-001,-1.3535497e-001,5.4305613e-001,-9.0343295e-001,-1.6910181e+000,7.0620097e-001,-1.5488781e+000,-1.5425265e-001,7.2637304e-001,8.2511770e-001,1.0727988e+000,1.6211571e+000,8.3069314e-001
-1.8557493e+000,-1.7457753e+000,-1.5749700e+000,4.0701773e-001,-7.0981250e-001,-5.1355495e-001,4.1851026e-001,-1.1521701e+000,1.6642942e-001,-4.4001576e-001,-3.5094210e-001,-1.2642300e+000,-3.5007916e-001,-1.7450911e+000,-4.5536102e-001,9.9733982e-001,1.2814630e+000,4.2694925e-001,-1.2385056e-001,9.9845631e-001,6.2569843e-001,1.3983534e+000,3.4575573e-001,-8.9637764e-001,2.3916060e-001,6.6873243e-001
