-1.8293798e+000,-1.5315614e+000,-1.5136732e+000,1.1361047e+000,-1.0361667e+000,-5.7538164e-001,-6.1975078e-003,-4.5280568e-001,1.0939064e+000,-1.1594173e+000,7.0214245e-001,1.7552916e+000,7.4020072e-001,-3.3289897e-001,-8.3137922e-001,-9.8495268e-001,-1.3906761e+000,5.0882286e-001,-1.6346142e+000,-9.7814103e-002,-1.4182155e+000,-1.6015209e+000,8.5568592e-001,8.5308476e-001,8.3970235e-001,1.2662207e-001,8.8898485e-001,-1.0153030e+000,-1.2990443e+000,8.0013895e-001,-1.4788502e+000,-7.8876946e-002,-7.7635240e-001,-9.7058671e-001,9.4568519e-001,-1.3074303e+000,2.8832658e-001,1.5110019e+000,7.0458565e-001,-1.3152651e+000,-1.4001995e+000,-2.5428399e-001,-1.4481552e+000,-3.3903868e-001,8.3602651e-001,-8.5768628e-001,8.2689579e-001,6.6590161e-001,-8.3871767e-002,7.0148897e-001,2.4998901e-001
-2.0880441e-001,1.4376146e-002,2.1462649e-001,-7.7928003e-001,5.3737578e-002,1.3433754e+000,8.7372411e-001,5.7426838e-001,6.1097374e-001,3.0803764e-001,-1.2600280e+000,5.9108492e-001,-1.1482955e+000,2.6451884e-001,7.9262851e-001,8.4323081e-001,1.5872775e+000,1.0162468e+000,-9.6042120e-001,4.0045792e-001,1.0176463e+000,5.9923824e-001,-1.3421804e+000,-1.3334429e+000,-4.8655081e-001,-1.6445611e+000,4.2567997e-002,1.3767593e+000,1.8097032e-001,-4.0969731e-001,-1.3475026e+000,1.6413790e+000,1.3418133e+000,1.0549648e+000,2.0574510e-001,1.4438748e+000,4.0777206e-001,-1.7942087e+000,-5.1843847e-001,-1.3258756e+000,-1.1522261e+000,1.2277791e+000,-1.0972469e+000,1.1338542e+000,-1.4574941e+000,9.6833259e-001,-9.1500471e-001,-9.1139850e-001,-1.5117523e+000,1.2269042e-001,5.0881723e-001
1.8019178e-001,-2.8906205e-001,4.2397865e-001,7.3637997e-001,1.2297212e-001,-6.5289165e-001,-1.0428010e+000,1.0794872e+000,-1.6588465e+000,1.1119663e+000,-3.5469863e-001,-1.5284373e+000,-7.8198972e-001,1.5076237e+000,7.8126250e-001,-2.6622213e-001,-9.7167189e-001,1.5927416e+000,8.7844852e-001,-4.5913861e-001,1.4241369e+000,1.1445601e+000,2.3693258e-001,-1.0469778e+000,-8.6817148e-001,-3.3714143e-001,8.3694377e-001,-3.8068182e-001,-3.5807767e-001,1.7100689e+000,-1.3023272e+000,1.6870758e+000,-2.9437655e-001,-8.9965551e-001,1.4320030e+000,3.2974770e-001,8.7841621e-001,1.6806588e-001,-9.1445775e-001,-7.5022680e-001,-6.3979381e-001,-6.7298805e-001,-8.0948254e-001,-4.3349176e-001,-1.4812653e+000,-4.8290754e-002,-6.8576958e-001,-3.3323003e-002,5.1880703e-001,1.3947850e+000,1.0932935e+000
-5.1754125e-001,-9.6988196e-001,-1.1527955e+000,-1.0377731e+000,-1.3349411e+000,-9.7403291e-001,-6.8241523e-001,-9.4403251e-001,-1.3438647e+000,-2.1907746e-001,-1.1469798e+000,1.7780675e+000,8.6707403e-001,2.3266969e-002,4.0792928e-001,1.2793092e+000,1.7103104e+000,-2.8384704e-001,-1.1445415e+000,-1.4232657e+000,-4.7825387e-001,8.8553206e-001,-1.1527532e+000,-3.7610174e-001,-5.9422247e-001,2.9951563e-002,-1.1328864e+000,-2.5959349e-001,1.2695054e+000,-1.4928983e+000,-4.3194065e-001,-6.6985725e-001,8.3514542e-001,5.2047501e-001,1.4794460e+000,-1.2763286e+000,-6.8422581e-001,-1.5383375e+000,-4.7926635e-001,-5.6529380e-001,-9.0052486e-001,1.4095732e+000,1.3801655e+000,3.7332443e-001,1.4920590e+000,-1.1405756e+000,8.2007024e-002,4.4710325e-002,1.1746555e+000,-6.4126945e-001,7.9018866e-002
-5.2791455e-001,-6.9428872e-001,-2.2505347e-001,8.9696334e-001,-2.6331253e-001,-7.7687895e-001,-3.3035010e-001,-1.3493110e+000,5.7942093e-001,-1.3900141e+000,-6.7616192e-001,-9.3547472e-001,-2.9841517e-002,9.2936337e-001,2.7493672e-001,-8.9547729e-001,2.0025713e-001,2.4084954e-003,-1.5792923e+000,-1.0006900e+000,1.0420156e+000,1.0949256e+000,-1.1149511e+000,1.4336322e+000,1.2710567e-001,1.2475529e+000,1.6806702e+000,7.4197434e-001,-8.1069927e-001,-1.1753970e-001,1.3881058e+000,9.1007399e-001,1.1031764e+000,-1.5091130e+000,1.3808808e-001,4.3012142e-001,4.9354634e-001,9.8720630e-002,-1.6391832e+000,-1.2895587e+000,-1.1206659e+000,-7.8437726e-001,-1.6027277e+000,-9.8403196e-001,5.4500407e-001,-9.0168943e-002,-1.3884968e+000,-1.5392198e+000,1.9524798e-001,-1.3118171e+000,1.0227435e+000
-5.9403859e-001,-4.7942254e-001,-2.0661078e-001,1.9501981e-001,-1.3855120e-001,-2.5310951e-001,-9.8554582e-001,-8.3616831e-001,1.6930972e+000,1.6574659e+000,1.1410172e+000,5.7433336e-001,-1.3348894e+000,-9.6515892e-001,-1.2005790e+000,2.4898843e-001,-9.1815513e-001,1.1407108e+000,1.3291100e+000,-1.3616141e+000,6.7006498e-001,-1.3496492e+000,1.3842335e+000,-1.6807612e+000,-3.9748855e-001,-1.0307013e+000,8.6826976e-002,1.4967678e+000,-3.9181970e-001,3.9687911e-001,2.6692537e-001,1.2749236e+000,-7.0029060e-001,4.9397180e-001,2.6443904e-001,3.2320375e-001,-1.4120622e+000,1.9311621e-001,-6.1042930e-002,-1.1417246e+000,4.2099417e-001,-7.4376593e-001,2.6169449e-001,-1.2665924e+000,9.5872246e-001,1.3788575e+000,1.4473044e+000,-8.3340680e-001,2.8778654e-001,-1.2420891e+000,9.2465763e-001
-1.0216390e+000,-1.4858521e+000,1.8521341e-001,1.1376695e+000,-5.2401860e-001,-1.4756438e+000,-6.8545957e-001,-1.0670531e+000,1.2123312e+000,-1.6275399e+000,1.2089607e+000,1.5711152e-001,5.7093801e-002,-3.9750466e-001,-1.3767666e+000,2.0101832e-001,-6.7061933e-001,-4.5167710e-001,1.2397725e+000,5.8421919e-001,-1.7550431e+000,-7.7868453e-001,-1.6534088e+000,5.8605416e-001,7.5626867e-002,-1.7126986e+000,-1.1488597e+000,4.2764822e-001,-6.8835596e-001,-6.8856089e-001,-1.2799734e+000,1.0280157e+000,1.2884677e+000,-8.7411568e-001,1.1562109e+000,1.2832862e+000,3.7259504e-001,-1.6229191e+000,3.6044608e-001,-2.0487403e-001,1.1303453e+000,-6.7124406e-001,-1.1322213e+000,-8.5803356e-001,-9.0695472e-001,-4.4292013e-001,-1.7294288e+000,-4.1509938e-002,-1.0547502e+000,1.2690386e+000,-2.8366929e-001
-1.6632984e-001,-5.9558859e-001,-4.0466090e-001,6.0385804e-001,-2.6209714e-001,4.6627790e-001,1.0621816e-002,1.4818581e+000,-7.4184845e-001,-1.0637689e+000,4.2441060e-002,-3.7688666e-001,4.0686310e-001,3.5833290e-001,-7.2224201e-001,6.9853543e-003,-8.0475909e-001,1.0470459e+000,7.3466735e-001,1.2805200e+000,-1.7193335e+000,6.5978003e-001,-1.1168139e+000,-1.2914018e+000,-1.7973466e+000,1.5706792e+000,-4.7774487e-001,1.2039813e-001,-5.4875900e-001,-3.2258834e-001,1.3979169e+000,-5.2542945e-001,-7.3142975e-001,1.5575204e+000,-7.9285791e-001,-1.4673754e+000,-9.4245313e-001,-7.1435681e-001,-8.2349632e-001,9.4341925e-001,-3.3974403e-001,1.3485287e+000,7.9459279e-001,-1.6485205e+000,-9.2717412e-001,-9.6910615e-001,-1.1130612e+000,1.5677309e+000,9.4361564e-001,-1.1028178e+000,1.3654089e+000
1.6846332e+000,1.4084021e+000,2.5192424e+000,1.0308916e+000,3.4167537e+000,-1.5109147e+000,-1.7997171e+000,-4.4207873e-001,3.5863122e-001,4.8613571e-001,1.1753057e+000,1.7915945e+000,1.0172145e+000,6.9746029e-002,-4.5951748e-001,-8.6705537e-001,1.2681385e-001,-4.2445907e-001,-8.8911171e-001,1.6523421e+000,-4.5990953e-001,1.4896111e+000,-1.1137740e+000,2.9582288e-001,1.0354791e+000,1.0816489e+000,1.1771525e+000,1.1699496e+000,1.2811454e+000,-8.4986720e-001,4.1314365e-003,1.3783034e+000,-9.5797122e-001,-1.0366388e+000,-5.1875981e-004,5.3220044e-001,1.5738395e+000,4.7465650e-001,-7.5203123e-001,9.3877532e-001,-6.4693562e-001,1.4520751e+000,-4.3586751e-001,-3.5752297e-001,-1.4950984e+000,-2.6318044e-001,5.4989835e-001,-2.3399471e-001,-1.4082025e+000,-2.0176673e-001,2.8195395e+000
-1.0232146e+000,-5.3644053e-001,-1.2795238e+000,3.7213376e-001,-1.0595695e+000,3.3679955e-001,8.9187917e-002,8.5252644e-001,5.0827911e-001,-1.4047504e-001,1.2074128e+000,-5.3621392e-001,5.6434025e-001,9.0066998e-001,-5.3122408e-002,1.4392531e+000,8.3644252e-001,-1.6073730e+000,1.3752267e+000,1.2183159e+000,-1.3499536e+000,-1.1638180e+000,-2.2436418e-001,9.5605360e-001,1.2019975e+000,-5.3414504e-001,-9.0921969e-001,8.1103573e-001,-1.6290712e-001,3.7325445e-001,-1.0592585e+000,3.5366618e-001,1.3308058e+000,-1.3156117e+000,4.3150109e-001,-5.5868813e-001,-8.4138421e-001,-2.9862333e-001,-1.3308816e+000,-1.3326925e+000,-4.1075072e-001,8.6459147e-001,-3.3801234e-001,4.4811802e-001,-2.6089904e-001,1.6139460e+000,2.4280812e-001,1.5879413e-001,-9.7814526e-002,1.5688110e+000,8.3257763e-001
