3.7683500e-001,1.3368509e-001,-5.5404310e-002,6.0790128e-001,-6.9552207e-002,4.5933209e-001,8.4083683e-001,1.9361995e-001,-1.0545213e-001,1.8726089e-001,6.4527398e-001,-9.5580492e-001,-3.0143266e-001,-3.0880701e-001,-7.2235280e-001,-9.0294754e-001,5.2480471e-001,-7.7186793e-001,-4.3375081e-003,1.1611649e+000,1.0495272e-001,-7.1280538e-001,4.7772222e-001,4.3764249e-002,6.3715629e-001,-8.5702553e-002,3.1466473e-001,-2.9154080e-002,1.0571662e+000,1.5915530e+000,3.6371077e-001,1.2363603e+000,-1.6806879e+000,-1.6327981e+000,-1.9531295e-001,5.5722089e-001,1.6655457e+000,-9.7633753e-001,1.7217967e+000,1.3645835e+000,-6.8458796e-001,-1.1064122e+000,-4.9453037e-001,-2.3485799e-001,-1.5570684e+000,-5.9689286e-001,2.1352722e-001,9.6507367e-001,1.4999822e+000,-1.4974736e+000,1.0913311e-001
-7.2945137e-001,-1.0939834e+000,3.1246075e-002,-3.3375905e-001,-2.5826023e-001,1.0503131e+000,-8.8580447e-001,1.1667595e+000,1.6619293e+000,-1.1644407e+000,-1.6341390e+000,-1.6272052e+000,-1.6660352e+000,-3.1400189e-002,-1.4745040e+000,-5.9044767e-001,-1.0824907e+000,1.0415300e+000,1.4653442e+000,-1.5444336e+000,1.4900556e+000,1.3666212e-001,1.5180912e-001,1.7142415e+000,-1.7223555e+000,8.0516637e-001,-1.0351120e+000,-7.2134539e-001,-1.0808335e+000,4.9200781e-003,-1.4163861e+000,-8.9457045e-001,4.2033042e-001,9.3139322e-001,1.6766044e+000,-7.1213021e-001,8.4138363e-001,-3.0699815e-001,8.2370049e-002,1.2420711e+000,-1.6042826e+000,3.3730519e-001,9.0043872e-001,1.6464741e-001,9.8528677e-001,-7.1273967e-001,-1.2708051e+000,-1.1926566e+000,5.5496396e-001,5.9361870e-001,1.2435395e-001
-1.1085529e+000,-8.0548106e-001,6.1849128e-001,1.5606110e+000,-2.0527420e-001,1.7467437e+000,-7.7777093e-001,1.4603117e+000,-7.4081451e-001,-6.5793081e-001,-1.0217559e+000,1.1912028e+000,8.4667161e-001,3.7434851e-001,-1.6943159e+000,-4.5858137e-001,-5.7991019e-001,1.5473742e+000,-1.1583777e+000,1.4545459e+000,-1.2859687e+000,1.6780544e+000,-1.5120632e+000,1.4599825e+000,-4.1008466e-002,1.6201724e+000,4.8429992e-001,3.9934273e-001,-1.0932343e+000,-1.7242544e+000,1.4844744e+000,-1.7033372e+000,-2.4024267e-001,1.6933911e-001,-2.6043489e-001,1.6695119e+000,-1.4421379e+000,-1.2200216e+000,8.7677716e-001,1.2776136e+000,1.2186817e+000,-5.6583737e-001,1.3397892e+000,-1.3780156e+000,-8.2853833e-001,-3.0599548e-002,-3.2641185e-001,-1.7274828e+000,-1.6191996e+000,4.2025257e-001,8.9270824e-001
1.1592929e+000,1.3007203e+000,6.7470950e-001,-2.5629346e-001,5.7800215e-001,1.5665636e+000,-7.0009386e-001,4.1414799e-001,1.3499701e+000,6.7748254e-001,-9.6871400e-001,5.7279021e-001,2.8589492e-001,-4.9330649e-001,-3.7007322e-001,1.5757485e+000,3.2404527e-001,-4.4528829e-001,2.7254788e-001,1.6696727e+000,-2.7814901e-001,4.8979770e-001,-1.5787475e+000,1.6416359e+000,1.2384266e+000,4.3823547e-001,9.9850358e-002,1.0194412e-001,8.5535791e-001,1.0351710e+000,-2.0645500e-001,1.1305819e+000,-1.2688836e+000,-1.1898630e-001,1.5699515e+000,-1.6671742e+000,3.4984519e-001,1.2991293e+000,1.5449158e+000,-3.8174650e-001,3.2645326e-001,2.8923789e-001,1.1971142e+000,-1.3607130e-001,-6.7932052e-001,-3.7382999e-001,1.5720130e+000,-2.4075059e-001,-3.5702903e-001,-1.3546021e+000,-3.2109922e-001
-2.8870582e-001,-5.1363139e-001,-3.5148208e-002,7.7368566e-001,-1.2557808e-001,-5.2806699e-001,-1.5589860e+000,1.4630471e+000,-1.5225032e+000,-1.4345008e+000,7.0778612e-001,3.3895969e-001,-1.0667621e+000,4.1032086e-001,1.6300715e+000,1.6506362e+000,-1.5557488e+000,-1.6542360e+000,-1.1045659e+000,8.2552164e-001,-4.7825215e-001,8.4527210e-002,-4.8152211e-001,1.7133185e+000,-1.3933149e-001,-1.2054701e+000,2.8474601e-001,2.4146008e-001,2.2643486e-001,1.2496871e-001,-7.7027832e-001,-1.7026129e+000,-1.0871725e+000,-1.5090622e+000,-1.5031507e+000,1.6515470e+000,-1.2764403e+000,-1.3574517e+000,-1.6033566e+000,-5.6364606e-001,9.1265661e-001,8.0661349e-001,1.0592504e+000,-4.9159571e-001,1.2298354e+000,-2.4533333e-001,-1.1850184e+000,-8.8401160e-001,1.4361746e+000,-4.4401232e-001,1.2615901e+000
2.2942673e-001,1.5426802e-001,-6.5244398e-001,-4.9553676e-001,-4.3028093e-001,-1.3141697e-001,-1.1307302e+000,-3.1993660e-001,-1.0866134e+000,1.1192762e+000,-5.0648893e-001,2.2789959e-001,9.7095472e-001,1.4753529e+000,1.0129469e+000,-1.3595381e+000,4.6020162e-001,-1.3592930e+000,4.3380596e-001,-7.9374071e-001,7.4854451e-001,9.8003345e-001,-6.3109894e-001,1.4651872e+000,-2.2012561e-001,-1.5962333e+000,-4.3019328e-001,-1.3882599e+000,6.8309330e-001,-6.6556221e-002,6.1814220e-001,1.4697382e+000,1.0529805e+000,-2.2041040e-001,-6.4659892e-001,-2.4603940e-001,-6.8693988e-001,-4.3688929e-001,-1.7651151e+000,1.5355400e+000,-1.2634096e+000,-1.2535587e+000,5.3490418e-001,-1.2449746e+000,-1.2432532e+000,1.7424177e+000,-2.8343291e-001,6.8771918e-001,6.8116795e-001,3.7650583e-001,-2.7955040e-001
1.4369737e-001,4.9394759e-002,6.8697300e-001,1.4487916e+000,4.6406258e-001,4.0665071e-001,1.8938282e-001,-1.7252128e+000,2.3907919e-001,6.4315859e-001,-7.2045921e-001,-1.6203198e+000,-1.7309722e+000,8.2444762e-001,-3.0314696e-001,-1.0586243e+000,-5.5933239e-001,-1.3255955e+000,-1.0531911e+000,1.5169239e+000,8.3861523e-001,-1.1702225e+000,-1.1768221e+000,-1.7215198e+000,1.0153980e+000,1.1802368e+000,-8.7444898e-001,1.3551518e+000,1.5454338e+000,1.1658589e-001,-7.9154806e-001,1.7032151e+000,-9.6011551e-001,1.6317699e+000,1.4744569e+000,-7.7432991e-001,-9.8129456e-001,1.3952948e+000,2.6677835e-002,-1.7246676e-001,1.4875345e+000,5.3316606e-001,7.8042439e-001,-5.3976775e-001,-7.0133323e-001,-7.0804974e-001,-5.5939022e-001,7.1702129e-001,-8.3835586e-001,6.9908171e-002,7.2172506e-001
3.5751352e-001,4.5232030e-001,-9.0475077e-001,-1.1544993e+000,-7.9122360e-001,1.4322891e+000,-6.7133306e-001,-1.4781265e+000,-1.1036757e+000,-1.7384680e+000,-1.0228750e+000,4.4015638e-001,-1.4536197e+000,-1.6544777e+000,1.6806508e+000,1.3666940e+000,-1.7449241e+000,-4.6990682e-001,1.0079977e+000,-6.2323180e-001,-9.3081799e-001,-5.9973808e-001,4.3207673e-001,1.6388255e+000,1.3001115e+000,1.2973601e+000,1.2926347e+000,1.4008794e+000,2.9177251e-001,-1.5629186e+000,3.7411705e-001,5.3018947e-001,-1.4912178e+000,-6.4055223e-001,8.9548390e-001,-4.0891219e-001,5.2862109e-001,-1.1709915e+000,3.3862040e-001,6.5504147e-001,1.5123483e+000,-5.4276051e-001,1.6753451e-001,9.1389715e-002,1.8907064e-001,6.8721436e-001,-7.7348434e-001,8.4257141e-001,-1.6255922e+000,-5.9963065e-001,-1.2787853e+000
2.9957146e-001,1.2383147e-001,7.1338990e-001,5.3397333e-001,5.0567380e-001,6.6120573e-001,-1.4692515e+000,6.4548192e-001,8.2990849e-001,1.4889416e+000,-1.2617777e+000,-1.7216252e+000,7.1766572e-001,1.3437222e+000,1.7264498e+000,4.4394498e-001,2.1687937e-001,-1.1955613e+000,-2.9190711e-002,-2.6668127e-001,8.2915055e-001,1.0943099e+000,-5.0950346e-001,-1.1995999e-003,-5.9128166e-001,1.7021815e+000,5.1879846e-001,8.5389632e-001,5.0076753e-001,1.2110751e+000,-4.5561401e-001,4.6131818e-001,1.5986386e+000,-1.7057239e+000,-1.1518201e+000,-1.6016629e+000,7.4044120e-001,3.1529902e-001,6.7085446e-001,4.0084640e-001,3.6935435e-002,6.0006845e-001,1.6852920e+000,1.7139062e+000,4.2707774e-001,1.2107691e+000,-9.2932408e-001,-9.6841543e-001,-9.9199906e-001,2.0991450e-001,-6.4881238e-002
-5.6870556e-002,8.3147889e-001,-1.1049746e+000,-1.3905064e+000,-8.5277529e-001,-2.6051701e-001,-9.3261079e-001,3.3527049e-001,1.4825412e-001,2.8590955e-001,-1.3344477e+000,1.1489942e+000,7.1798869e-001,1.1994328e+000,-1.0958967e+000,-2.7572223e-001,5.3667008e-001,1.2140231e-001,-4.5842385e-001,-1.2217667e+000,4.4516800e-001,1.4746833e-001,-1.5247187e+000,1.1665513e+000,1.0302099e+000,-4.1337426e-001,-1.6465504e+000,-7.3060772e-001,-3.8309184e-001,-1.5703166e+000,7.2102900e-001,2.6089261e-002,-8.2652782e-001,1.4282196e+000,-1.4864508e-001,1.1034197e+000,5.5971193e-001,-3.7705034e-001,1.3482819e+000,1.0677192e+000,-1.6319665e+000,-1.6536691e+000,8.6236202e-001,9.2365431e-001,1.3126677e+000,-1.0299771e+000,-6.4589052e-001,9.8927278e-001,4.5037741e-001,-1.7014243e+000,-1.1467518e+000
